大島,おおしま,Ohshima,大島(八幡浜市),33.38305,132.340948,愛媛県,八幡浜市,EHM,YWT,EHM_YWT_OHSHIMA
九島,くしま,Kushima,九島,33.22912,132.523988,愛媛県,宇和島市,EHM,UWJ,EHM_UWJ_KUSHIMA
嘉島,かしま,Kashima,嘉島,33.228794,132.361249,愛媛県,宇和島市,EHM,UWJ,EHM_UWJ_KASHIMA
戸島,とじま,Tojima,戸島(宇和島市),33.212566,132.376624,愛媛県,宇和島市,EHM,UWJ,EHM_UWJ_TOJIMA
日振島,ひぶりじま,Hiburijima,日振島,33.172509,132.281846,愛媛県,宇和島市,EHM,UWJ,EHM_UWJ_HIBURIJIMA
竹ケ島,たけがしま,Takegashima,竹ケ島,33.106552,132.412275,愛媛県,宇和島市,EHM,UWJ,EHM_UWJ_TAKEGASHIMA
中ノ島,なかのしま,Nakanoshima,中ノ島(須崎市),33.357419,133.30806,高知県,須崎市,KUC,SSK,KUC_SSK_NAKANOSHIMA
戸島,へしま,Heshima,戸島(須崎市),33.360934,133.300248,高知県,須崎市,KUC,SSK,KUC_SSK_HESHIMA
柏島,かしわじま,Kashiwajima,柏島,32.765924,132.630568,高知県,大月町,KUC,OTK,KUC_OTK_KASHIWAJIMA
大島,おおしま,Ohshima,大島(宿毛市),32.915811,132.696612,高知県,宿毛市,KUC,SKM,KUC_SKM_OHSHIMA
鵜来島,うぐるしま,Ugurushima,鵜来島,32.802243,132.488413,高知県,宿毛市,KUC,SKM,KUC_SKM_UGURUSHIMA
沖の島,おきのしま,Okinoshima,沖の島,32.729018,132.555863,高知県,宿毛市,KUC,SKM,KUC_SKM_OKINOSHIMA
馬島,うましま,Umashima,馬島(北九州市),33.966832,130.85384,福岡県,北九州市,FKO,KTK,FKO_KTK_UMASHIMA
藍島,あいのしま,Ainoshima,藍島,33.995142,130.816529,福岡県,北九州市,FKO,KTK,FKO_KTK_AINOSHIMA
地島,じのしま,Jinoshima,地島,33.901572,130.499994,福岡県,宗像市,FKO,MNK,FKO_MNK_JINOSHIMA
大島,おおしま,Aoshima,大島(宗像市),33.900378,130.426164,福岡県,宗像市,FKO,MNK,FKO_MNK_AOSHIMA
相島,あいのしま,Ainoshima,相島(新宮町),33.76283,130.368817,福岡県,新宮町,FKO,SNG,FKO_SNG_AINOSHIMA
志賀島,しかのしま,Shikanoshima,志賀島,33.666035,130.302786,福岡県,福岡市,FKO,FKO,FKO_FKO_SHIKANOSHIMA
能古島,のこのしま,Nokonoshima,能古島,33.622222,130.30631,福岡県,福岡市,FKO,FKO,FKO_FKO_NOKONOSHIMA
玄界島,げんかいじま,Genkaijima,玄界島,33.689676,130.22968,福岡県,福岡市,FKO,FKO,FKO_FKO_GENKAIJIMA
小呂島,おろのしま,Oronoshima,小呂島,33.866969,130.036391,福岡県,福岡市,FKO,FKO,FKO_FKO_ORONOSHIMA
姫島,ひめしま,Himeshima,姫島(糸島市),33.57086,130.049211,福岡県,糸島市,FKO,ITS,FKO_ITS_HIMESHIMA
高島,たかしま,Takashima,高島(唐津市),33.47603,129.990217,佐賀県,唐津市,SAG,KRT,SAG_KRT_TAKASHIMA
神集島,かしわじま,Kasiwajima,神集島,33.534753,129.972251,佐賀県,唐津市,SAG,KRT,SAG_KRT_KASIWAJIMA
加部島,かべしま,Kabeshima,加部島,33.556956,129.881054,佐賀県,唐津市,SAG,KRT,SAG_KRT_KABESHIMA
小川島,おがわしま,Ogawajima,小川島,33.598787,129.897762,佐賀県,唐津市,SAG,KRT,SAG_KRT_OGAWAJIMA
加唐島,かからしま,Kakarashima,加唐島,33.59982,129.85534,佐賀県,唐津市,SAG,KRT,SAG_KRT_KAKARASHIMA
松島,まつしま,Matsushima,松島(唐津市),33.588966,129.843765,佐賀県,唐津市,SAG,KRT,SAG_KRT_MATSUSHIMA
馬渡島,まだらしま,Madarashima,馬渡島,33.57613,129.757527,佐賀県,唐津市,SAG,KRT,SAG_KRT_MADARASHIMA
向島,むくしま,Mukushima,向島(唐津市),33.49209,129.776845,佐賀県,唐津市,SAG,KRT,SAG_KRT_MUKUSHIMA
対馬島,つしまじま,Tsusimajima,対馬島,34.285184,129.30399,長崎県,対馬市,NGS,TSM,NGS_TSM_TSUSIMAJIMA
海栗島,うにじま,Unijima,海栗島,34.706367,129.436885,長崎県,対馬市,NGS,TSM,NGS_TSM_UNIJIMA
赤島,あかしま,Akashima,赤島(対馬市),34.355901,129.407474,長崎県,対馬市,NGS,TSM,NGS_TSM_AKASHIMA
泊島,とまりしま,Tomarishima,泊島,34.202781,129.28752,長崎県,対馬市,NGS,TSM,NGS_TSM_TOMARISHIMA
沖ノ島,おきのしま,Okinoshima,沖ノ島,34.342166,129.330891,長崎県,対馬市,NGS,TSM,NGS_TSM_OKINOSHIMA
島山島,しまやまじま,Simoyamajima,島山島(対馬市),34.321248,129.321957,長崎県,対馬市,NGS,TSM,NGS_TSM_SIMOYAMAJIMA
壱岐島,いきのしま,Ikinoshima,壱岐島,33.788435,129.713718,長崎県,壱岐市,NGS,IK,NGS_IK_IKINOSHIMA
大島,おおしま,Ohshima,大島(壱岐市),33.739698,129.635041,長崎県,壱岐市,NGS,IK,NGS_IK_OHSHIMA
長島,ながしま,Nagashima,長島(壱岐市),33.727534,129.629878,長崎県,壱岐市,NGS,IK,NGS_IK_NAGASHIMA
原島,はるしま,Harushima,原島,33.723321,129.648591,長崎県,壱岐市,NGS,IK,NGS_IK_HARUSHIMA
若宮島,わかみやじま,Wakamiyajima,若宮島,33.865887,129.686644,長崎県,壱岐市,NGS,IK,NGS_IK_WAKAMIYAJIMA
福島,ふくしま,Fukushima,福島,33.38399,129.821895,長崎県,松浦市,NGS,MTU,NGS_MTU_FUKUSHIMA
鷹島,たかしま,Takashima,鷹島,33.445411,129.760103,長崎県,松浦市,NGS,MTU,NGS_MTU_TAKASHIMA
黒島,くろしま,Kuroshima,黒島(松浦市),33.450165,129.745475,長崎県,松浦市,NGS,MTU,NGS_MTU_KUROSHIMA
飛島,とびしま,Tobishima,飛島(松浦市),33.396711,129.77942,長崎県,松浦市,NGS,MTU,NGS_MTU_TOBISHIMA
青島,あおしま,Aoshima,青島(松浦市),33.409518,129.684065,長崎県,松浦市,NGS,MTU,NGS_MTU_AOSHIMA
的山大島,あづちおおしま,AduchiOhshima,的山大島,33.481611,129.547116,長崎県,平戸市,NGS,HRD,NGS_HRD_ADUCHIOHSHIMA
度島,たくしま,Takushima,度島,33.445517,129.530412,長崎県,平戸市,NGS,HRD,NGS_HRD_TAKUSHIMA
平戸島,ひらどしま,Hiradoshima,平戸島,33.316132,129.465738,長崎県,平戸市,NGS,HRD,NGS_HRD_HIRADOSHIMA
高島,たかしま,Takashima,高島(平戸市),33.186863,129.337079,長崎県,平戸市,NGS,HRD,NGS_HRD_TAKASHIMA
生月島,いきつきじま,Ikitsukijima,生月島,33.385862,129.419131,長崎県,平戸市,NGS,HRD,NGS_HRD_IKITSUKIJIMA
前島,まえじま,Maejima,前島(佐世保市),33.230438,129.560004,長崎県,佐世保市,NGS,SSB,NGS_SSB_MAEJIMA
鼕泊島,とうどまりじま,Todomarijima,鼕泊島,33.227534,129.554324,長崎県,佐世保市,NGS,SSB,NGS_SSB_TODOMARIJIMA
黒島,くろしま,Kuroshima,黒島(佐世保市),33.142343,129.530412,長崎県,佐世保市,NGS,SSB,NGS_SSB_KUROSHIMA
高島,たかしま,Takashima,高島(佐世保市),33.177041,129.585978,長崎県,佐世保市,NGS,SSB,NGS_SSB_TAKASHIMA
針尾島,はりおじま,Hariojima,針尾島,33.114089,129.784842,長崎県,佐世保市,NGS,SSB,NGS_SSB_HARIOJIMA
大島,おおしま,Ohshima,大島(佐世保市),33.072158,129.782639,長崎県,佐世保市,NGS,SSB,NGS_SSB_OHSHIMA
竹ノ島,たけのしま,Takenoshima,竹ノ島,32.996328,129.743085,長崎県,西海市,NGS,SIK,NGS_SIK_TAKENOSHIMA
鵜瀬島,うせじま,Usejima,鵜瀬島,32.913632,129.804767,長崎県,長崎市,NGS,NGS,NGS_NGS_USEJIMA
前島,まえじま,Maejima,前島(時津町),32.869237,129.808384,長崎県,時津町,NGS,TGT,NGS_TGT_MAEJIMA
鹿島,かしま,Kashima,鹿島(諫早市),32.871877,129.927205,長崎県,諫早市,NGS,ISH,NGS_ISH_KASHIMA
大島,おおしま,Ohshima,大島(西海市),33.046064,129.615679,長崎県,西海市,NGS,SIK,NGS_SIK_OHSHIMA
寺島,てらしま,Terashima,寺島(西海市),33.036853,129.63375,長崎県,西海市,NGS,SIK,NGS_SIK_TERASHIMA
蛎浦島,かきのうらしま,Kakiunourashima,蛎浦島,33.018421,129.582103,長崎県,西海市,NGS,SIK,NGS_SIK_KAKIUNOURASHIMA
崎戸島,さきとじま,Sakitojima,崎戸島,33.004083,129.543328,長崎県,西海市,NGS,SIK,NGS_SIK_SAKITOJIMA
江島,えのしま,Enoshima,江島(西海市),33.011007,129.349155,長崎県,西海市,NGS,SIK,NGS_SIK_ENOSHIMA
平島,ひらしま,Hirashima,平島(西海市),33.005571,129.242746,長崎県,西海市,NGS,SIK,NGS_SIK_HIRASHIMA
南串島,なぐしじま,Nagushijima,南串島,32.993735,129.650526,長崎県,西海市,NGS,SIK,NGS_SIK_NAGUSHIJIMA
松島,まつしま,Matsushima,松島(西海市),32.926549,129.605349,長崎県,西海市,NGS,SIK,NGS_SIK_MATSUSHIMA
池島,いけしま,Ikeshima,池島,32.885042,129.598893,長崎県,長崎市,NGS,NGS,NGS_NGS_IKESHIMA
伊王島,いおうじま,Iohjima,伊王島,32.697341,129.778132,長崎県,長崎市,NGS,NGS,NGS_NGS_IOHJIMA
沖之島,おきのしま,Okinoshima,沖之島(長崎市),32.696118,129.779531,長崎県,長崎市,NGS,NGS,NGS_NGS_OKINOSHIMA
高島,たかしま,Takashima,高島(長崎市),32.659553,129.752375,長崎県,長崎市,NGS,NGS,NGS_NGS_TAKASHIMA
樺島,かばしま,Kabashima,樺島,32.746531,129.873019,長崎県,長崎市,NGS,NGS,NGS_NGS_KABASHIMA
牧島,まきしま,Makishima,牧島(長崎市),32.755986,129.973534,長崎県,長崎市,NGS,NGS,NGS_NGS_MAKISHIMA
宇久島,うくじま,Ukujima,宇久島,33.27212,129.102323,長崎県,佐世保市,NGS,SSB,NGS_SSB_UKUJIMA
寺島,てらしま,Terashima,寺島(佐世保市),33.251041,129.066148,長崎県,佐世保市,NGS,SSB,NGS_SSB_TERASHIMA
六島,むしま,Mushima,六島(小値賀町),33.223122,129.134856,長崎県,小値賀町,NGS,ODK,NGS_ODK_MUSHIMA
野崎島,のざきじま,Nozakijima,野崎島,33.19246,129.130953,長崎県,小値賀町,NGS,ODK,NGS_ODK_NOZAKIJIMA
納島,のうしま,Noushima,納島,33.222161,129.067168,長崎県,小値賀町,NGS,ODK,NGS_ODK_NOUSHIMA
小値賀島,おぢかじま,Odikajima,小値賀島,33.198619,129.063261,長崎県,小値賀町,NGS,ODK,NGS_ODK_ODIKAJIMA
斑島,まだらしま,Madarashima,斑島,33.206262,129.020266,長崎県,小値賀町,NGS,ODK,NGS_ODK_MADARASHIMA
黒島,くろしま,Kuroshima,黒島(小値賀町),33.180576,129.06006,長崎県,小値賀町,NGS,ODK,NGS_ODK_KUROSHIMA
大島,おおしま,Ohshima,大島(小値賀町),33.168151,129.020266,長崎県,小値賀町,NGS,ODK,NGS_ODK_OHSHIMA
中通島,なかどおりじま,Nakadourijima,中通島,32.955909,129.081493,長崎県,新上五島町,NGS,SNK,NGS_SNK_NAKADOURIJIMA
頭ケ島,かしらがしま,Kashiragashima,頭ケ島,33.010918,129.186874,長崎県,新上五島町,NGS,SNK,NGS_SNK_KASHIRAGASHIMA
桐ノ小島,きりのこじま,Kirinokojima,桐ノ小島,32.924572,128.962893,長崎県,新上五島町,NGS,SNK,NGS_SNK_KIRINOKOJIMA
若松島,わかまつじま,Wakamatsujima,若松島,32.89027,129.013749,長崎県,新上五島町,NGS,SNK,NGS_SNK_WAKAMATSUJIMA
漁生浦島,りょうぜがうらしま,Ryouzagaurashima,漁生浦島,32.909884,128.964015,長崎県,新上五島町,NGS,SNK,NGS_SNK_RYOUZAGAURASHIMA
有福島,ありふくじま,Arifukujima,有福島,32.913871,128.943323,長崎県,新上五島町,NGS,SNK,NGS_SNK_ARIFUKUJIMA
日島,ひのしま,Hinoshima,日ノ島,32.924572,128.962893,長崎県,新上五島町,NGS,SNK,NGS_SNK_HINOSHIMA
奈留島,なるしま,Narushima,奈留島,32.840731,128.940713,長崎県,五島市,NGS,GTU,NGS_GTU_NARUSHIMA
前島,まえしま,Maeshima,前島(五島市),32.80378,128.930094,長崎県,五島市,NGS,GTU,NGS_GTU_MAESHIMA
久賀島,ひさかじま,Hisakajima,久賀島,32.792011,128.851915,長崎県,五島市,NGS,GTU,NGS_GTU_HISAKAJIMA
蕨小島,わらびこじま,Warabikojima,蕨小島,32.828299,128.894044,長崎県,五島市,NGS,GTU,NGS_GTU_WARABIKOJIMA
椛島,かばしま,Kabashima,椛島,32.765551,128.995498,長崎県,五島市,NGS,GTU,NGS_GTU_KABASHIMA
福江島,ふくえじま,Fukuejima,福江島,32.701861,128.75776,長崎県,五島市,NGS,GTU,NGS_GTU_FUKUEJIMA
赤島,あかしま,Akashima,赤島(五島市),32.59392,128.918525,長崎県,五島市,NGS,GTU,NGS_GTU_AKASHIMA
黄島,おうしま,Oushima,黄島(五島市),32.565375,128.901553,長崎県,五島市,NGS,GTU,NGS_GTU_OUSHIMA
黒島,くろしま,Kuroshima,黒島(五島市),32.599533,128.834978,長崎県,五島市,NGS,GTU,NGS_GTU_KUROSHIMA
島山島,しまやまじま,Shimayamajima,島山島(五島市),32.656897,128.624141,長崎県,五島市,NGS,GTU,NGS_GTU_SHIMAYAMAJIMA
嵯峨島,さがのしま,Saganoshima,嵯峨島,32.724055,128.597909,長崎県,五島市,NGS,GTU,NGS_GTU_SAGANOSHIMA
戸馳島,とばせじま,Tobasejima,戸馳島,32.594754,130.49745,熊本県,宇城市,KMM,UK,KMM_UK_TOBASEJIMA
大矢野島,おおやのじま,Ohyanojima,大矢野島,32.584543,130.426164,熊本県,上天草市,KMM,KMA,KMM_KMA_OHYANOJIMA
維和島,いわじま,Iwajima,維和島,32.568191,130.474546,熊本県,上天草市,KMM,KMA,KMM_KMA_IWAJIMA
野牛島,やぎゅうじま,Yagyuujima,野牛島,32.567389,130.454713,熊本県,上天草市,KMM,KMA,KMM_KMA_YAGYUUJIMA
湯島,ゆしま,Yushima,湯島,32.603126,130.33821,熊本県,上天草市,KMM,KMA,KMM_KMA_YUSHIMA
野釜島,のがまじま,Nogamajima,野釜島,32.586005,130.387133,熊本県,上天草市,KMM,KMA,KMM_KMA_NOGAMAJIMA
永浦島,ながうらじま,Nagaurajima,永浦島,32.541888,130.417247,熊本県,上天草市,KMM,KMA,KMM_KMA_NAGAURAJIMA
樋合島,ひあいじま,Hiaijima,樋合島,32.540696,130.401958,熊本県,上天草市,KMM,KMA,KMM_KMA_HIAIJIMA
前島,まえじま,Maejima,前島(上天草市),32.523764,130.427437,熊本県,上天草市,KMM,KMA,KMM_KMA_MAEJIMA
中島,なかじま,Nakajima,中島(上天草市),32.541137,130.413266,熊本県,上天草市,KMM,KMA,KMM_KMA_NAKAJIMA
天草上島,あまくさかみしま,Amakusakamijima,天草上島,32.58735,130.430405,熊本県,上天草市・天草市,KMM,,KMM__AMAKUSAKAMIJIMA
樋島,ひのしま,Hinoshima,樋島,32.38641,130.418521,熊本県,上天草市,KMM,KMA,KMM_KMA_HINOSHIMA
御所浦島,ごしょうらじま,Gosyourajima,御所浦島,32.331921,130.344588,熊本県,天草市,KMM,AMK,KMM_AMK_GOSYOURAJIMA
牧島,まきしま,Makishima,牧島(天草市),32.355488,130.318806,熊本県,天草市,KMM,AMK,KMM_AMK_MAKISHIMA
横浦島,よこうらじま,Yokourajima,横浦島,32.364818,130.348414,熊本県,天草市,KMM,AMK,KMM_AMK_YOKOURAJIMA
天草下島,あまくさしもしま,Amakusashimojima,天草下島,32.409586,130.104306,熊本県,天草市・苓北町,KMM,,KMM__AMAKUSASHIMOJIMA
通詞島,つうじしま,Tuujishima,通詞島,32.551257,130.11391,熊本県,天草市,KMM,AMK,KMM_AMK_TUUJISHIMA
横島,よこしま,Yokoshima,横島(天草市),32.369938,130.231559,熊本県,天草市,KMM,AMK,KMM_AMK_YOKOSHIMA
下須島,げすしま,Gesushima,下須島,32.178674,130.02998,熊本県,天草市,KMM,AMK,KMM_AMK_GESUSHIMA
姫島,ひめしま,Himeshima,姫島(姫島村),33.726463,131.66602,大分県,姫島村,OIT,HMJ,OIT_HMJ_HIMESHIMA
黒島,くろしま,Kuroshima,黒島(臼杵市),33.177124,131.837411,大分県,臼杵市,OIT,USK,OIT_USK_KUROSHIMA
保戸島,ほとじま,Hotojima,保戸島,33.10468,132.010118,大分県,津久見市,OIT,TKM,OIT_TKM_HOTOJIMA
地無垢島,じむくしま,Jimukujima,地無垢島,33.157362,131.976064,大分県,津久見市,OIT,TKM,OIT_TKM_JIMUKUJIMA
大入島,おおにゅうじま,Ohnyujima,大入島,32.988963,131.922128,大分県,佐伯市,OIT,SIK,OIT_SIK_OHNYUJIMA
大島,おおしま,Ohshima,大島(佐伯市),32.964608,132.074469,大分県,佐伯市,OIT,SIK,OIT_SIK_OHSHIMA
屋形島,やかたじま,Yakatajima,屋形島,32.77194,131.915926,大分県,佐伯市,OIT,SIK,OIT_SIK_YAKATAJIMA
深島,ふかしま,Fukashima,深島,32.719039,131.925849,大分県,佐伯市,OIT,SIK,OIT_SIK_FUKASHIMA
島野浦島,しまのうらしま,Shimanourashima,島野浦島,32.662073,131.822812,宮崎県,延岡市,MYZ,NBO,MYZ_NBO_SHIMANOURASHIMA
大島,おおしま,Ohshima,大島(日南市),31.528139,131.408709,宮崎県,日南市,MYZ,NCN,MYZ_NCN_OHSHIMA
築島,つきしま,Tsukishima,築島,31.477655,131.389925,宮崎県,串間市,MYZ,KSM,MYZ_KSM_TSUKISHIMA
獅子島,ししじま,Sisijima,獅子島,32.280052,130.232236,鹿児島県,長島町,KGS,NGS,KGS_NGS_SISIJIMA
伊唐島,いからじま,Ikarajima,伊唐島,32.224561,130.200279,鹿児島県,長島町,KGS,NGS,KGS_NGS_IKARAJIMA
諸浦島,しょうらじま,Syourajima,諸浦島,32.235556,130.168305,鹿児島県,長島町,KGS,NGS,KGS_NGS_SYOURAJIMA
長島,ながしま,Nagashima,長島(長島町),32.199363,130.17699,鹿児島県,長島町,KGS,NGS,KGS_NGS_NAGASHIMA
桂島,かつらじま,Katsurajima,桂島(出水市),32.148972,130.266092,鹿児島県,出水市,KGS,IZM,KGS_IZM_KATSURAJIMA
上甑島,かみこしきしま,Kamikoshikijima,上甑島,31.833476,129.888766,鹿児島県,薩摩川内市,KGS,STM,KGS_STM_KAMIKOSHIKIJIMA
中甑島,なかこしきしま,Nakakoshikijima,中甑島,31.8006,129.829615,鹿児島県,薩摩川内市,KGS,STM,KGS_STM_NAKAKOSHIKIJIMA
下甑島,しもこしきしま,Shimokosikijima,下甑島,31.703451,129.724029,鹿児島県,薩摩川内市,KGS,STM,KGS_STM_SHIMOKOSIKIJIMA
新島,しんじま,Shinjima,新島(鹿児島市),31.617704,130.722827,鹿児島県,鹿児島市,KGS,KGS,KGS_KGS_SHINJIMA
種子島,たねがしま,Tanegashima,種子島,30.73232,130.996955,鹿児島県,西之表市・中種子町・南種子町,KGS,,KGS__TANEGASHIMA
馬毛島,まげしま,Mageshima,馬毛島,30.738748,130.852576,鹿児島県,西之表市,KGS,NSN,KGS_NSN_MAGESHIMA
屋久島,やくしま,Yakushima,屋久島,30.344594,130.512714,鹿児島県,屋久島町,KGS,YKS,KGS_YKS_YAKUSHIMA
口永良部島,くちのえらぶじま,Kuchinoerabujima,口永良部島,30.444711,130.216899,鹿児島県,屋久島町,KGS,YKS,KGS_YKS_KUCHINOERABUJIMA
竹島,たけしま,Takeshima,竹島,30.810191,130.428711,鹿児島県,三島村,KGS,MSM,KGS_MSM_TAKESHIMA
硫黄島,いおうじま,Ioujima,硫黄島(三島村),30.79217,130.303757,鹿児島県,三島村,KGS,MSM,KGS_MSM_IOUJIMA
黒島,くろしま,Kuroshima,黒島(三島村),30.832737,129.935018,鹿児島県,三島村,KGS,MSM,KGS_MSM_KUROSHIMA
口之島,くちのしま,Kuchinoshima,口之島,29.967374,129.924743,鹿児島県,十島村,KGS,TSM,KGS_TSM_KUCHINOSHIMA
中之島,なかのしま,Nakanoshima,中之島,29.856991,129.868198,鹿児島県,十島村,KGS,TSM,KGS_TSM_NAKANOSHIMA
諏訪之瀬島,すわのせじま,Suwasenojima,諏訪之瀬島,29.637537,129.708562,鹿児島県,十島村,KGS,TSM,KGS_TSM_SUWASENOJIMA
平島,たいらじま,Tairajima,平島(十島村),29.688798,129.530412,鹿児島県,十島村,KGS,TSM,KGS_TSM_TAIRAJIMA
悪石島,あくせきじま,Akusekijima,悪石島,29.460113,129.605349,鹿児島県,十島村,KGS,TSM,KGS_TSM_AKUSEKIJIMA
小宝島,こだからじま,Kodakarajima,小宝島,29.223296,129.324515,鹿児島県,十島村,KGS,TSM,KGS_TSM_KODAKARAJIMA
宝島,たからじま,Takarajima,宝島,29.148812,129.211568,鹿児島県,十島村,KGS,TSM,KGS_TSM_TAKARAJIMA
奄美大島,あまみおおしま,AmamiOhshima,奄美大島,28.37737,129.493807,鹿児島県,奄美市・大和村・宇検村・龍郷町・瀬戸内町,KGS,,KGS__AMAMIOHSHIMA
加計呂麻島,かけろまじま,Kakeromajima,加計呂麻島,28.116757,129.242746,鹿児島県,瀬戸内町,KGS,STU,KGS_STU_KAKEROMAJIMA
請島,うけしま,Ukeshima,請島,28.024625,129.253135,鹿児島県,瀬戸内町,KGS,STU,KGS_STU_UKESHIMA
与路島,よろしま,Yoroshima,与路島,28.039928,129.156969,鹿児島県,瀬戸内町,KGS,STU,KGS_STU_YOROSHIMA
喜界島,きかいじま,Kikaijima,喜界島,28.321612,129.970967,鹿児島県,喜界町,KGS,KKI,KGS_KKI_KIKAIJIMA
徳之島,とくのしま,Tokunoshima,徳之島,27.726769,129.018809,鹿児島県,徳之島町・伊仙町・天城町,KGS,,KGS__TOKUNOSHIMA
沖永良部島,おきのえらぶじま,Okinoerabujima,沖永良部島,27.391905,128.655616,鹿児島県,和泊町・知名町,KGS,,KGS__OKINOERABUJIMA
与論島,よろんじま,Yoronjima,与論島,27.042604,128.432407,鹿児島県,与論町,KGS,YRN,KGS_YRN_YORONJIMA
南大東島,みなみだいとうじま,Minamidaitoujima,南大東島,25.848778,131.250732,沖縄県,南大東村,OKN,MNM,OKN_MNM_MINAMIDAITOUJIMA
北大東島,きただいとうじま,Kitadaitoujima,北大東島,25.94153,131.30595,沖縄県,北大東村,OKN,KID,OKN_KID_KITADAITOUJIMA
伊平屋島,いへやじま,Iheyajima,伊平屋島,27.050872,127.983755,沖縄県,伊平屋村,OKN,IHY,OKN_IHY_IHEYAJIMA
野甫島,のほじま,Nohojima,野甫島,26.995061,127.91885,沖縄県,伊平屋村,OKN,IHY,OKN_IHY_NOHOJIMA
伊是名島,いぜなじま,Izenajima,伊是名島,26.93416,127.941375,沖縄県,伊是名村,OKN,IZN,OKN_IZN_IZENAJIMA
宮城島,みやぎじま,Miyagijima,宮城島(大宜味村),26.667692,128.102342,沖縄県,大宜味村,OKN,OGM,OKN_OGM_MIYAGIJIMA
古宇利島,こうりじま,Kourijima,古宇利島,26.707298,128.018169,沖縄県,今帰仁村,OKN,NKJ,OKN_NKJ_KOURIJIMA
屋我地島,やがじしま,Yagajishima,屋我地島,26.670584,128.015522,沖縄県,名護市,OKN,NG,OKN_NG_YAGAJISHIMA
伊江島,いえじま,Iejima,伊江島,26.720128,127.792839,沖縄県,伊江村,OKN,IE,OKN_IE_IEJIMA
瀬底島,せそこじま,Sesokojima,瀬底島,26.64515,127.864495,沖縄県,本部町,OKN,MTB,OKN_MTB_SESOKOJIMA
水納島,みんなしま,Minnashima,水納島(本部町),26.647906,127.817396,沖縄県,本部町,OKN,MTB,OKN_MTB_MINNASHIMA
平安座島,へんざじま,Henzajima,平安座島,26.342154,127.958711,沖縄県,うるま市,OKN,URM,OKN_URM_HENZAJIMA
宮城島,みやぎじま,Miyagijima,宮城島(うるま市),26.369916,127.983755,沖縄県,うるま市,OKN,URM,OKN_URM_MIYAGIJIMA
伊計島,いけいじま,Ikeijima,伊計島,26.393366,127.996993,沖縄県,うるま市,OKN,URM,OKN_URM_IKEIJIMA
浜比嘉島,はまひがじま,Hamahigajima,浜比嘉島,26.321324,127.958595,沖縄県,うるま市,OKN,URM,OKN_URM_HAMAHIGAJIMA
津堅島,つけんじま,Tsukenjima,津堅島,26.251838,127.94005,沖縄県,うるま市,OKN,URM,OKN_URM_TSUKENJIMA
久高島,くだかじま,Kudakajima,久高島,26.161186,127.892341,沖縄県,南城市,OKN,NNJ,OKN_NNJ_KUDAKAJIMA
奥武島,おうじま,Oujima,奥武島(南城市),26.129321,127.772455,沖縄県,南城市,OKN,NNJ,OKN_NNJ_OUJIMA
瀬長島,せながじま,Senagajima,瀬長島,26.175806,127.645511,沖縄県,豊見城市,OKN,TMG,OKN_TMG_SENAGAJIMA
前島,まえしま,Maeshima,前島(渡嘉敷村),26.214016,127.448129,沖縄県,渡嘉敷村,OKN,TNK,OKN_TNK_MAESHIMA
渡嘉敷島,とかしきじま,Tokashikijima,渡嘉敷島,26.200333,127.35601,沖縄県,渡嘉敷村,OKN,TNK,OKN_TNK_TOKASHIKIJIMA
座間味島,ざまみじま,Zamamijima,座間味島,26.233338,127.305226,沖縄県,座間見村,OKN,ZMM,OKN_ZMM_ZAMAMIJIMA
阿嘉島,あかしま,Akashima,阿嘉島,26.20104,127.278483,沖縄県,座間見村,OKN,ZMM,OKN_ZMM_AKASHIMA
慶留間島,げるまじま,Gerumajima,慶留間島,26.182673,127.289182,沖縄県,座間見村,OKN,ZMM,OKN_ZMM_GERUMAJIMA
粟国島,あぐにじま,Agunijima,粟国島,26.589056,127.238351,沖縄県,粟国村,OKN,AGN,OKN_AGN_AGUNIJIMA
渡名喜島,となきじま,Tonakijima,渡名喜島,26.372126,127.141043,沖縄県,渡名喜村,OKN,TNK,OKN_TNK_TONAKIJIMA
久米島,くめじま,Kumejima,久米島,26.350396,126.771177,沖縄県,久米島町,OKN,KMJ,OKN_KMJ_KUMEJIMA
奥武島,おうじま,Oujima,奥武島(久米島町),26.339507,126.829065,沖縄県,久米島町,OKN,KMJ,OKN_KMJ_OUJIMA
オーハ島,おーはじま,Ohhajima,オーハ島,26.341366,126.839829,沖縄県,久米島町,OKN,KMJ,OKN_KMJ_OHHAJIMA
宮古島,みやこじま,Miyakojima,宮古島,24.767367,125.324677,沖縄県,宮古島市,OKN,MYK,OKN_MYK_MIYAKOJIMA
池間島,いけまじま,Ikemajima,池間島,24.930518,125.245065,沖縄県,宮古島市,OKN,MYK,OKN_MYK_IKEMAJIMA
大神島,おおがみじま,Ohgamijima,大神島,24.916851,125.307526,沖縄県,宮古島市,OKN,MYK,OKN_MYK_OHGAMIJIMA
来間島,くりまじま,Kurimajima,来間島,24.722903,125.250558,沖縄県,宮古島市,OKN,MYK,OKN_MYK_KURIMAJIMA
伊良部島,いらぶじま,Irabujima,伊良部島,24.836724,125.18187,沖縄県,宮古島市,OKN,MYK,OKN_MYK_IRABUJIMA
下地島,しもじしま,Shimojishima,下地島,24.818321,125.154378,沖縄県,宮古島市,OKN,MYK,OKN_MYK_SHIMOJISHIMA
多良間島,たらまじま,Taramajima,多良間島,24.655531,124.696709,沖縄県,多良間村,OKN,TRM,OKN_TRM_TARAMAJIMA
